bbl,bin,compltyear,unitsco,zoningdst1,latitude,longitude,lotarea,lotfront
3004410001,3414125,2010,0.0,M1-2,40.677793,-73.985503,6720,84.0000000
3011560045,3398194,2011,36.0,C2-3,40.6758079763,-73.9567553933,5838,53.6100000
3048030115,3396536,2011,3.0,R6,40.6602837794,-73.9446293481,2000,20.0000000
3048030015,3404021,2011,3.0,R6,40.6602795468,-73.9446974827,2000,20.0000000
3017540036,3399619,2010,19.0,R6,40.6951023374,-73.9499219654,5000,50.0000000
3048050110,3396538,2010,2.0,C1-3,40.6606975845,-73.9394442037,1000,33.3300000
3048050010,3396714,2010,3.0,C1-3,40.66067719,-73.9395607334,1300,33.3300000
3048050011,3396537,2010,2.0,C1-3,40.6607050937,-73.9393256634,1000,33.3300000
3034350016,3413850,2011,2.0,R6,40.6889204635,-73.9070847711,1775,17.7500000
3010277502,3023119,2010,7.0,R6B,40.6684927799,-73.9914574307,5000,0.0000000
3010277502,3337709,2010,7.0,R6B,40.6685293218,-73.9915341304,5000,0.0000000
3026237501,3065757,2010,8.0,R6,40.7275323729,-73.9491823731,2500,25.0000000
3047937504,3397112,2011,5.0,R6,40.6614271902,-73.942970546,2220,30.0000000
3000550045,3398669,2010,10.0,R6A,40.7015751219,-73.9836204161,2500,25.0000000
3062237501,3396758,2010,5.0,R4,40.6180560584,-74.0042371741,4000,40.0000000
3023937502,3397699,2011,7.0,R6,40.7138594279,-73.9603789463,2500,25.0000000
3022487502,3061339,2012,4.0,R7-1,40.7005553112,-73.9513428187,2397,25.0000000
3013400146,3396447,2010,3.0,R6,40.676259,-73.936163,882,27.0400000
3048030243,3425838,2014,4.0,R6,40.6601596973,-73.9428134354,1890,20.0000000
3048030043,3425837,2014,4.0,R6,40.6602147042,-73.9428195451,1890,20.0000000
3019547501,3398075,2011,7.0,R6,40.6880923418,-73.9551177392,2438,37.5000000
3023407503,3397447,2010,271.0,R6,40.7197145878,-73.9642191884,34291,0.0000000
3009030164,3396693,2011,45.0,M1-2,40.6510800647,-74.0032840628,7512,75.0000000
3049050031,3396540,2011,2.0,R4,40.6477461225,-73.9446841075,1986,20.0100000
3049050030,3110169,2010,2.0,R4,40.6477950041,-73.9446892521,1977,20.0300000
3002260030,3398693,2013,9.0,R7-1,40.698307887,-73.9929638534,1919,25.1700000
3017570004,3399623,2010,3.0,R6,40.6955877121,-73.943229845,1600,20.0000000
3017570003,3399621,2010,3.0,R6,40.6955342343,-73.9432197605,1600,20.0000000
3017570002,3251369,2010,3.0,R6,40.6954807564,-73.9432096764,1600,20.0000000
3017570001,3392615,2010,3.0,R6,40.695426,-73.943155,1600,20.0000000
3057310002,3141505,2016,15.0,R6B,40.6298645771,-74.0041934145,18708,125.3300000
3016030010,3043264,2018,7.0,R6B,40.6932158546,-73.9335568731,2500,25.0000000
3065890035,3396816,2012,1.0,R5,40.6132433571,-73.9662155421,6480,54.0000000
3027360001,3413895,2013,95.0,R6A,40.7170981716,-73.9516369023,37741,200.0000000
3069970022,3394507,2016,1.0,M1-2,40.5802644323,-73.982971324,2375,20.0000000
3019280010,3055225,2013,2.0,R6,40.6915289858,-73.9562703342,1800,18.0000000
3026520048,3066348,2014,8.0,R6,40.726144354,-73.9469379103,2500,25.0000000
3028840027,3395448,2010,8.0,R6,40.7165179935,-73.9403711896,2433,24.3300000
3028840028,3395447,2010,8.0,R6,40.7164531578,-73.9403601441,2500,25.0000000
3067827504,3418322,2017,18.0,R7A,40.6094888645,-73.9542900362,4950,49.5000000
3053810064,3421584,2019,2.0,R5,40.6342074673,-73.9798011709,3106,31.0000000
3017150030,3396823,2018,7.0,M1-2,40.6986992731,-73.956702099,2500,25.0000000
3035230105,3392671,2011,3.0,R6,40.6691712023,-73.9093633986,1875,18.7500000
3009490065,3421960,2013,6.0,R6B,40.6776145497,-73.9809741196,2000,20.0000000
3011537502,3028572,2016,7.0,R6B,40.6769670851,-73.9646192336,3638,25.0000000
3019490027,3396749,2010,24.0,R6,40.6888907285,-73.9582396255,7000,70.0000000
3023147501,3396766,2013,20.0,R6A,40.7165958372,-73.9532344007,5000,0.0000000
3025627501,3424740,2017,43.0,R6,40.7293921526,-73.9589769589,15600,190.4200000
3086360023,3243559,2018,1.0,R2,40.6119578647,-73.9078840507,5100,51.0000000
3023070001,3398096,2014,234.0,M1-2,40.7172502867,-73.9528764593,50173,521.2500000
3067967502,3425656,2017,11.0,R7A,40.6063837391,-73.9594949676,4000,40.0000000
3024367501,3256404,2010,4.0,R6,40.7092043426,-73.955102641,2375,25.0000000
3056810021,3396993,2012,3.0,R5,40.6347508934,-74.0010991551,3130,31.2500000
3071297501,3192819,2011,29.0,R6A,40.5971911259,-73.9691228552,20000,200.0000000
3033440036,3326409,2012,3.0,R6,40.6979832834,-73.9128314639,1400,18.6600000
3017850036,3399646,2015,2.0,R6A,40.6910910965,-73.9456738521,1333,16.6700000
3028290036,3425526,2015,8.0,R6,40.720574797,-73.9413518539,2500,25.0000000
3033440037,3424393,2012,3.0,R6,40.6979832834,-73.9128314639,1400,18.6600000
3033440038,3422167,2012,3.0,R6,40.6979832834,-73.9128314639,1400,18.6600000
3033440039,3422166,2012,3.0,R6,40.6979832834,-73.9128314639,1650,22.0000000
3033440139,3422165,2012,3.0,R6,40.6979832834,-73.9128314639,1650,22.0000000
3033280040,3426920,2017,13.0,R6,40.6999991853,-73.9131825065,4000,40.0000000
3019650042,3251610,2011,30.0,R6B,40.6865608945,-73.9627474039,11000,110.0000000
3039720105,3396239,2010,2.0,R5,40.6772001838,-73.8822659046,2600,26.0000000
3039720005,3088395,2010,2.0,R5,40.6772446879,-73.8822775607,2400,24.0000000
3065220054,3396801,2011,1.0,R2X,40.6250220911,-73.9669041046,4000,40.0000000
3027550013,3068624,2013,8.0,R6,40.7158315696,-73.9440531506,2500,25.0000000
3028840030,3393913,2010,8.0,R6,40.7165166949,-73.940683953,2500,25.0000000
3010947501,3397085,2010,10.0,R6B,40.6651329333,-73.9800924652,6545,63.3700000
3030420005,3400430,2013,7.0,R6,40.7083518836,-73.9462418229,2500,25.0000000
3054800042,3253262,2010,1.0,R5,40.6245777847,-73.9812924805,2504,25.0000000
3051940154,3422916,2013,3.0,R6,40.6413935597,-73.9502185758,2000,20.0000000
3051940156,3422914,2013,3.0,R6,40.641506,-73.950206,2000,20.0000000
3051940155,3422915,2013,3.0,R6,40.6414483632,-73.9502247491,2000,20.0000000
3021940056,3060161,2011,5.0,R6,40.7054961036,-73.958189964,3833,38.3400000
3017430016,3399613,2010,8.0,R6,40.6967608674,-73.9485801385,2500,25.0000000
3026977503,3425475,2011,14.0,R6,40.7218131857,-73.9491899294,6868,156.8300000
3024057502,3062932,2010,4.0,R6,40.7140139976,-73.9624933097,2500,25.0000000
3007000045,3010390,2010,0.0,M1-2,40.6538008319,-74.0061945235,9147,83.5800000
3009527507,3414808,2017,9.0,R6A,40.6770413504,-73.9815131086,2375,25.0000000
3039830125,3396924,2011,2.0,R5,40.675187113,-73.8856811026,2250,25.0000000
3028840031,3393914,2010,8.0,R6,40.716509382,-73.9407716883,2500,25.0000000
3013680022,3393599,2014,3.0,R6,40.6727962035,-73.9268844255,2896,22.6700000
3060300033,3397008,2019,1.0,R3X,40.6180535668,-74.0178187358,6000,60.0000000
3053950036,3127009,2016,3.0,R5,40.6342329388,-73.9769179378,5000,40.0000000
3031720027,3400623,2010,8.0,R6,40.7003010391,-73.9299389509,2500,25.0000000
3020447503,3424464,2017,5.0,R5B,40.6955551809,-73.97259849,4592,45.9200000
3069197508,3412927,2014,24.0,R5,40.5858349986,-73.9839238326,16483,0.0000000
3013627502,3391794,2012,3.0,R6,40.6732384635,-73.9273910563,59532,234.0000000
3013627502,3391793,2012,3.0,R6,40.6732350687,-73.9273203341,59532,234.0000000
3013627502,3391792,2012,3.0,R6,40.6732317247,-73.9272506727,59532,234.0000000
3013627502,3391791,2012,3.0,R6,40.6732283372,-73.9271801226,59532,234.0000000
3013627502,3391789,2012,3.0,R6,40.6732215931,-73.9270396527,59532,234.0000000
3013627502,3391790,2012,3.0,R6,40.6732249459,-73.9271094864,59532,234.0000000
3013627502,3391788,2012,3.0,R6,40.6732182041,-73.9269690765,59532,234.0000000
3013627502,3391786,2012,3.0,R6,40.6732114593,-73.9268285765,59532,234.0000000
3013627502,3391785,2012,3.0,R6,40.6732079998,-73.9267565375,59532,234.0000000
3013627502,3391784,2012,3.0,R6,40.6732045752,-73.9266852148,59532,234.0000000
3013627502,3391783,2012,3.0,R6,40.6732012877,-73.9266167545,59532,234.0000000
3013627502,3391787,2012,3.0,R6,40.6732148147,-73.9268984703,59532,234.0000000
3032350042,3423703,2014,28.0,R6,40.7004972221,-73.9232709415,7183,75.0000000
3013680016,3399217,2016,3.0,R6,40.6729109578,-73.9273262602,2091,25.0000000
3008107502,3396865,2013,9.0,R6,40.6404530309,-74.0066101204,4540,40.0000000
3059850152,3389685,2014,1.0,R2,40.628749762,-74.0356367138,6669,61.0000000
3023517501,3398167,2011,84.0,M1-2,40.715855578,-73.9601976412,41419,122.0000000
3067660086,3424004,2018,50.0,R7A,40.612558,-73.954806,3000,30.0000000
3075570019,3205845,2011,16.0,R6,40.6333449641,-73.9492130115,5000,50.0000000
3089230947,3249786,2014,1.0,R4,40.5904905346,-73.9259060262,1750,25.0000000
3010417502,3397492,2011,21.0,R6B,40.66661759,-73.9910316532,8984,94.1700000
3020140040,3057643,2014,3.0,R6B,40.6817742142,-73.9617604535,2200,22.0000000
3043100010,3394966,2012,2.0,R5,40.6655012449,-73.8841370693,2581,28.3300000
3043100009,3421758,2016,2.0,R5,40.6654765796,-73.8841942397,1833,18.3300000
3043100008,3394965,2016,2.0,R5,40.6654514607,-73.8842524595,1833,18.3300000
3043100005,3421757,2016,2.0,R5,40.6653770228,-73.8844249891,1833,18.3300000
3043100006,3394964,2016,2.0,R5,40.6654014208,-73.8843684417,1833,18.3300000
3043100007,3421759,2015,2.0,R5,40.6654259646,-73.8843115538,1833,18.3300000
3085420038,3396970,2012,1.0,R4,40.610915525,-73.9248138276,3000,30.0000000
3011527505,3325267,2011,8.0,R6B,40.6779850766,-73.966941419,4829,25.0000000
3008850047,3413783,2011,4.0,R6B,40.6608302428,-73.9906622139,1875,25.0000000
3019890042,3399779,2010,3.0,R6,40.6836399842,-73.956454017,2000,20.0000000
3034127501,3393937,2012,3.0,R6,40.6919052947,-73.9088734039,1983,0.0000000
3040160025,3395364,2010,2.0,C2-3,40.6734006447,-73.8842768367,1800,20.0000000
3040160024,3252812,2010,2.0,C2-3,40.6733901714,-73.8843481732,1800,20.0000000
3040160023,3252811,2010,2.0,C2-3,40.6733792334,-73.884422675,1800,20.0000000
3040780116,3392181,2012,2.0,R5,40.6670755763,-73.8849029304,2000,20.0000000
3040780016,3392182,2012,2.0,R5,40.6670256522,-73.884889239,2000,20.0000000
3027610039,3400179,2010,2.0,R6,40.713462556,-73.9494455232,1140,19.0000000
3040070033,3414624,2017,2.0,C1-3,40.6749129807,-73.8784069095,1700,17.0000000
3018150126,3395215,2010,34.0,R6A,40.6869396114,-73.9428591254,13750,137.5000000
3011780067,3029607,2011,24.0,R7-1,40.6720503672,-73.9588817827,6157,47.0000000
3001220005,3403907,2010,138.0,C6-2,40.6962692675,-73.9827590069,14395,59.3300000
3001220013,3396901,2010,372.0,C6-2,40.6970587888,-73.9828996519,39930,315.2500000
3046600044,3392636,2010,3.0,R6,40.6548840935,-73.926532574,2000,20.0000000
3030530022,3400444,2010,8.0,R6,40.7078215727,-73.9418005246,2500,25.0000000
3027510036,3322856,2010,8.0,R6,40.7148687604,-73.9500186564,2500,25.0000000
3023930010,3398042,2011,1.0,R6B,40.7143029121,-73.9611973025,1081,22.8300000
3023007501,3399885,2010,10.0,R6A,40.7179853505,-73.9530685754,7500,200.0000000
3023007501,3399884,2010,10.0,R6A,40.7182255081,-73.9527976668,7500,200.0000000
3021180026,3413824,2013,2.0,R6,40.6869960867,-73.972839614,2000,20.0000000
3066410001,3427124,2013,1.0,R5,40.609526,-73.964071,4000,40.0000000
3066610024,3177365,2016,1.0,R5,40.606051842,-73.9687127226,4088,40.8800000
3010557501,3396875,2010,5.0,R5B,40.6626100453,-73.9864956142,3311,44.0000000
